#ID	start_group[0-10]	arrival_time_s_after_start
M10073	10	6232.0
M9701	9	6232.0
F9317	8	6232.0
M12150	10	6232.0
F9301	9	6232.0
F10293	10	6232.0
F9217	9	6233.0
F10381	9	6233.0
M12633	10	6233.0
M9371	9	6233.0
F9300	9	6234.0
M6142	6	6235.0
F10229	9	6236.0
M10473	10	6236.0
M10497	10	6236.0
M9387	9	6236.0
M4831	4	6236.0
M4908	10	6236.0
M12946	6	6238.0
M5509	5	6238.0
F10770	10	6238.0
M8332	8	6238.0
M12895	10	6238.0
M9367	9	6239.0
M10284	10	6240.0
M11712	10	6240.0
M11352	10	6240.0
M5944	5	6240.0
M10883	10	6240.0
M10688	10	6241.0
F11457	10	6241.0
F9218	9	6241.0
M12665	8	6242.0
M10070	10	6243.0
M12538	10	6243.0
F10742	10	6244.0
F10735	10	6244.0
F10120	10	6244.0
F10734	10	6244.0
F10783	10	6244.0
F10957	10	6244.0
M11116	10	6245.0
M10249	10	6245.0
M11468	10	6245.0
M12947	8	6246.0
P1367	9	6246.0
M9629	9	6246.0
M11105	10	6247.0
M11264	9	6247.0
M12552	10	6247.0
M10834	10	6248.0
M10400	10	6248.0
M11415	10	6249.0
F11156	10	6249.0
M11998	10	6249.0
F11103	9	6250.0
M11422	10	6250.0
M10632	10	6252.0
M10700	10	6252.0
F9315	9	6253.0
M13301	9	6253.0
F9336	9	6253.0
F11349	10	6254.0
M11745	10	6255.0
M13372	9	6255.0
M11450	10	6256.0
F10307	10	6256.0
M12365	10	6256.0
M9920	8	6257.0
M11107	10	6257.0
M9340	9	6257.0
M10987	10	6259.0
F10778	10	6259.0
F11251	9	6259.0
M10435	9	6259.0
M9249	9	6259.0
F10055	10	6260.0
F11250	9	6260.0
M9452	9	6261.0
M10758	10	6261.0
M9628	9	6263.0
F11546	8	6263.0
M10321	10	6263.0
M9766	9	6263.0
M10717	10	6264.0
M9240	9	6264.0
M10010	10	6264.0
M10705	10	6265.0
M10708	10	6265.0
F10052	10	6265.0
F9191	9	6266.0
M10392	10	6266.0
M12043	10	6266.0
F10703	10	6267.0
M4526	2	6267.0
M9827	9	6267.0
F9076	9	6267.0
F10999	7	6268.0
F11493	10	6268.0
F9028	9	6268.0
F9289	9	6269.0
M4524	2	6269.0
M10162	10	6270.0
M11584	10	6270.0
M10384	10	6270.0
F10168	10	6272.0
M10389	10	6272.0
F10701	10	6273.0
M12595	6	6273.0
F9202	9	6274.0
M12590	6	6274.0
F11128	9	6274.0
P2093	6	6275.0
F11600	9	6275.0
M9927	9	6275.0
M11437	10	6275.0
M12881	1	6275.0
M7054	7	6276.0
M11479	10	6277.0
P2151	10	6278.0
P1940	5	6278.0
M8066	8	6278.0
F10662	9	6279.0
F11444	10	6279.0
M13157	10	6279.0
M11045	9	6280.0
M10904	10	6281.0
M11748	10	6281.0
F9075	9	6282.0
F11168	8	6282.0
M10772	10	6283.0
M13086	10	6283.0
M11181	10	6284.0
M10309	10	6284.0
F11210	9	6285.0
M10799	10	6285.0
M13315	9	6285.0
M11726	10	6286.0
M12065	10	6286.0
M11910	10	6287.0
F9103	9	6287.0
F9104	9	6287.0
M12067	10	6288.0
M10601	10	6288.0
M11021	8	6288.0
F9234	9	6288.0
F10020	10	6288.0
F10017	10	6289.0
F10003	10	6289.0
M12724	10	6289.0
M10009	10	6289.0
P2130	10	6289.0
F10109	10	6290.0
M10358	10	6290.0
M11957	10	6290.0
M10103	10	6290.0
F11105	9	6291.0
M12066	10	6291.0
M7029	7	6291.0
M12149	10	6292.0
F11347	10	6292.0
M12090	10	6293.0
M11478	10	6293.0
M12369	9	6293.0
M9167	9	6294.0
F11443	9	6294.0
M11377	10	6295.0
M10375	10	6295.0
M12198	10	6296.0
F10032	10	6296.0
M12678	10	6296.0
M12414	9	6297.0
F10033	10	6297.0
M11413	10	6298.0
F11104	10	6298.0
M11636	10	6298.0
F12454	10	6299.0
F12473	10	6299.0
M8017	8	6299.0
M11941	10	6300.0
M12089	10	6300.0
M9858	9	6301.0
F11158	9	6301.0
M12668	10	6301.0
M11499	10	6302.0
M3814	10	6302.0
M11460	10	6304.0
M10979	10	6304.0
P2196	10	6305.0
M13205	10	6305.0
M11065	10	6305.0
M10789	10	6306.0
M11937	10	6306.0
M8116	8	6307.0
F11149	10	6307.0
M10790	10	6308.0
F9187	9	6309.0
F9265	9	6309.0
F9257	9	6309.0
F11744	10	6310.0
M9230	9	6310.0
M10204	10	6310.0
M4816	4	6310.0
M12616	10	6310.0
M11371	10	6312.0
M9213	9	6312.0
M10499	10	6313.0
M12294	9	6313.0
M10489	10	6314.0
M11459	10	6315.0
M10490	10	6315.0
F10209	10	6317.0
F10207	10	6317.0
F10511	10	6317.0
F9364	9	6318.0
M11521	10	6319.0
P1708	4	6319.0
P2046	10	6319.0
F9072	9	6319.0
M13026	9	6319.0
M10374	10	6321.0
P3031	9	6321.0
M9530	9	6321.0
M9765	9	6322.0
P1644	10	6323.0
P2430	10	6323.0
F10062	10	6324.0
M11326	10	6324.0
M11762	10	6324.0
M10795	10	6324.0
M12040	10	6325.0
M7053	7	6327.0
M11498	10	6327.0
P1047	9	6327.0
P2088	10	6328.0
F10789	10	6328.0
F10790	10	6328.0
M13135	10	6329.0
M9064	9	6330.0
F11650	9	6330.0
M11644	10	6330.0
P2901	10	6331.0
M12347	10	6331.0
M9491	9	6331.0
F11131	9	6332.0
F10434	10	6333.0
F12403	10	6333.0
P2810	10	6334.0
M12111	10	6335.0
P2805	10	6335.0
F10390	10	6335.0
M10165	8	6336.0
F11723	10	6336.0
P2806	10	6336.0
F11527	10	6336.0
M12779	10	6337.0
F11507	10	6338.0
P1133	10	6338.0
M9293	9	6339.0
M11085	10	6339.0
F10565	10	6340.0
M5091	5	6340.0
M10002	10	6341.0
F12432	8	6341.0
F4045	4	6342.0
M7333	7	6342.0
M10866	10	6342.0
M11514	10	6342.0
F11494	10	6342.0
P1472	10	6343.0
M11101	10	6344.0
M12044	10	6344.0
M11409	10	6345.0
F11383	10	6345.0
M11438	10	6346.0
F12427	10	6346.0
M9439	9	6346.0
F9363	9	6346.0
M4523	6	6347.0
M8798	8	6347.0
F10142	10	6347.0
F11583	10	6348.0
M4525	6	6348.0
M13390	7	6348.0
M11757	10	6348.0
M10798	10	6349.0
M8208	8	6349.0
F11584	10	6349.0
M4542	10	6349.0
M11940	10	6350.0
M11115	10	6350.0
P1912	9	6351.0
M9002	9	6351.0
F9354	9	6351.0
M13328	9	6351.0
M10270	10	6351.0
M6542	6	6352.0
F9355	9	6353.0
M10461	10	6353.0
F9338	9	6353.0
M13377	10	6353.0
F10042	10	6354.0
M11924	10	6354.0
M10733	10	6354.0
F10054	10	6355.0
M12940	9	6355.0
M11939	10	6355.0
F11385	10	6355.0
M12813	10	6356.0
M3448	3	6357.0
M2173	2	6357.0
M11112	10	6357.0
F6076	9	6358.0
M11758	10	6358.0
M10212	10	6358.0
M10641	10	6358.0
F10698	10	6359.0
M11083	10	6360.0
M10651	10	6360.0
M9605	9	6360.0
P1702	5	6360.0
F11533	9	6361.0
M13300	9	6361.0
M9571	9	6362.0
F10988	9	6362.0
M12059	10	6363.0
M9881	9	6364.0
P1116	9	6364.0
M12375	10	6364.0
M11177	10	6364.0
M9849	9	6365.0
F11142	9	6366.0
M11090	10	6366.0
M10024	10	6366.0
M1318	9	6366.0
F10266	9	6367.0
M13256	9	6367.0
M8585	8	6367.0
M9742	9	6369.0
M10480	10	6370.0
M10600	10	6371.0
M10886	10	6371.0
M10363	10	6371.0
F8044	8	6371.0
P2892	9	6372.0
M11158	10	6372.0
F10678	10	6373.0
M8673	8	6373.0
M12898	9	6374.0
P1182	8	6374.0
M10693	10	6374.0
M12653	10	6374.0
M12893	10	6375.0
M10275	10	6376.0
M10173	10	6376.0
M12681	10	6377.0
M10140	10	6378.0
M9721	9	6378.0
F11127	10	6378.0
M12260	10	6378.0
P2041	10	6378.0
M11817	10	6379.0
F11340	10	6380.0
F10977	9	6380.0
M10819	10	6381.0
M10830	10	6382.0
M12183	10	6382.0
M9964	9	6382.0
M10278	10	6383.0
M10805	10	6383.0
M9675	9	6385.0
F10357	9	6385.0
F10415	10	6385.0
F11641	9	6385.0
F9375	9	6387.0
M13322	8	6387.0
M10764	10	6387.0
M11240	10	6388.0
M6844	6	6388.0
M11075	10	6388.0
M9287	9	6389.0
P1729	10	6389.0
M10696	10	6389.0
F11679	10	6390.0
M12244	10	6391.0
P2709	10	6391.0
M11844	10	6391.0
M11379	10	6392.0
P2711	10	6392.0
M9699	9	6392.0
M11877	10	6393.0
P2710	10	6393.0
M9207	9	6394.0
P2778	10	6394.0
M13329	10	6395.0
M12177	10	6396.0
P2712	10	6396.0
F11089	9	6396.0
P2222	10	6397.0
F10163	10	6398.0
V868	4	6398.0
M11976	10	6398.0
M4923	9	6398.0
M9676	9	6399.0
M11975	10	6399.0
M11974	10	6399.0
M11311	10	6401.0
M13186	10	6401.0
F10256	9	6401.0
M12210	10	6402.0
F10769	10	6402.0
F11350	10	6403.0
M12224	10	6404.0
F10072	10	6405.0
M12276	10	6407.0
M10624	10	6407.0
M13166	10	6407.0
F10273	10	6408.0
M10088	7	6409.0
M10765	10	6409.0
M10766	10	6409.0
M13072	10	6410.0
M13073	10	6410.0
F11342	10	6411.0
M11713	10	6411.0
M10319	10	6412.0
F10781	10	6412.0
M13240	10	6413.0
M13238	10	6414.0
M11052	10	6414.0
M10875	10	6414.0
M11188	10	6415.0
M13239	10	6415.0
M10498	10	6415.0
M9762	9	6416.0
M8784	8	6417.0
M10320	10	6418.0
M12096	10	6419.0
P2943	8	6420.0
F11205	9	6421.0
F10869	10	6421.0
F11618	10	6421.0
F11485	9	6422.0
M10804	10	6422.0
F10180	9	6423.0
M10913	10	6423.0
F9058	9	6425.0
M9603	9	6425.0
F9029	9	6425.0
M9617	9	6426.0
M9663	9	6426.0
M11407	10	6427.0
M10227	10	6427.0
F11085	10	6428.0
M10747	10	6429.0
M10722	10	6429.0
M10163	10	6430.0
M11406	9	6430.0
M11920	10	6430.0
M11764	10	6431.0
M10702	10	6432.0
F11066	9	6432.0
M12852	9	6432.0
F10744	10	6432.0
M12729	10	6433.0
M11255	10	6434.0
M9137	9	6435.0
M10503	10	6435.0
M10502	10	6435.0
P1218	10	6435.0
F11745	10	6436.0
F11738	10	6436.0
M12191	10	6436.0
F11724	8	6438.0
P2695	10	6438.0
M10786	10	6439.0
M13139	10	6439.0
P2664	10	6441.0
M12704	10	6441.0
M9208	9	6441.0
M12753	10	6442.0
M13015	9	6442.0
F11297	9	6443.0
V30196	5	6443.0
F11216	8	6443.0
M10610	10	6444.0
F9264	9	6446.0
M7623	7	6448.0
M6917	6	6448.0
P1314	7	6449.0
F10036	10	6450.0
M12042	10	6450.0
M12259	10	6451.0
P2185	10	6451.0
M10355	10	6453.0
M12114	10	6453.0
M10368	10	6454.0
F10219	10	6454.0
M10336	10	6454.0
F10685	9	6454.0
M9274	9	6456.0
F9047	9	6459.0
M10817	10	6461.0
M10268	10	6462.0
M11477	10	6463.0
P3041	9	6463.0
M11995	10	6464.0
M12133	10	6464.0
P2886	8	6465.0
M12113	10	6465.0
M10460	10	6466.0
P2880	8	6467.0
F10634	9	6468.0
F10019	10	6472.0
M11763	10	6474.0
M11274	10	6474.0
F10599	9	6474.0
F9348	9	6475.0
P2660	10	6476.0
F11719	10	6476.0
M10910	10	6480.0
P1434	10	6480.0
M13095	9	6480.0
M10308	10	6483.0
P2120	6	6483.0
P1769	9	6484.0
M5115	5	6488.0
M10426	5	6489.0
F5059	10	6489.0
M7011	7	6490.0
M7225	7	6490.0
F9263	9	6491.0
F7036	7	6492.0
M10778	10	6492.0
F10021	10	6492.0
M11737	9	6493.0
M5664	4	6494.0
M10342	10	6494.0
M10469	10	6494.0
M9255	9	6495.0
P3036	10	6495.0
M7780	7	6495.0
M10796	10	6496.0
M1332	10	6496.0
F10729	10	6497.0
M10837	10	6497.0
M10575	10	6498.0
P2931	9	6498.0
M10345	10	6500.0
M13066	10	6501.0
M11750	10	6502.0
M10692	10	6503.0
M9461	9	6506.0
M11493	10	6509.0
M11761	10	6510.0
M10782	10	6510.0
M10245	10	6511.0
M12745	9	6511.0
M9999	9	6512.0
M10246	10	6512.0
M9364	9	6512.0
M10611	10	6512.0
M11228	10	6514.0
M12271	10	6514.0
F11078	10	6515.0
M9854	9	6515.0
F8033	8	6516.0
F9055	9	6516.0
F10476	10	6517.0
F9350	9	6517.0
M12913	3	6517.0
F10488	10	6517.0
M10350	10	6517.0
M11770	10	6518.0
M11585	10	6518.0
M12231	10	6519.0
M11342	10	6520.0
F11027	8	6520.0
M11605	10	6521.0
M11348	10	6521.0
M11307	10	6521.0
M10295	10	6522.0
M9252	9	6523.0
M12567	10	6523.0
F11403	10	6523.0
M9556	9	6524.0
M10479	10	6524.0
P2818	9	6525.0
P1719	7	6525.0
M11131	10	6526.0
M10899	10	6526.0
F10858	10	6526.0
M10233	10	6527.0
M10434	6	6527.0
F11366	10	6527.0
M11127	10	6528.0
M10225	10	6528.0
F10669	10	6528.0
M10349	10	6528.0
P2966	9	6529.0
M10325	10	6530.0
M12702	10	6530.0
M4818	4	6530.0
M12685	10	6531.0
F9158	9	6532.0
M10211	10	6533.0
P1611	7	6533.0
M10813	10	6533.0
M9582	9	6534.0
M10627	10	6535.0
M12864	9	6535.0
F10378	10	6535.0
M9674	9	6536.0
M11173	10	6537.0
F10045	10	6537.0
M11172	10	6537.0
F10034	10	6538.0
M10383	10	6538.0
M9871	9	6538.0
M13361	10	6538.0
M8271	8	6539.0
M7303	7	6539.0
M10777	10	6540.0
F11018	10	6540.0
F10171	5	6541.0
F10175	9	6541.0
M10725	10	6541.0
M9463	9	6541.0
M12867	10	6542.0
M11986	10	6542.0
F9123	8	6542.0
M11980	10	6542.0
M10117	5	6543.0
M9067	8	6543.0
M11429	10	6543.0
M11398	7	6544.0
M10738	10	6544.0
M12652	10	6545.0
F10129	10	6545.0
M13262	10	6545.0
F10956	10	6545.0
F10743	10	6545.0
F10133	10	6545.0
P2111	7	6546.0
M7012	7	6546.0
P2094	10	6547.0
F11486	10	6547.0
M3035	3	6547.0
F10579	10	6547.0
F11267	10	6548.0
F11666	9	6548.0
F10301	9	6548.0
F10126	8	6549.0
F11710	10	6549.0
F10422	10	6550.0
M11535	10	6550.0
F11747	10	6550.0
M10686	10	6551.0
M11435	10	6551.0
M11630	10	6551.0
F11636	10	6552.0
M11256	10	6552.0
M12054	10	6553.0
F10681	10	6553.0
F11499	10	6554.0
M11929	10	6554.0
M5466	5	6554.0
M7174	7	6555.0
P2084	10	6555.0
M12219	10	6556.0
F11178	10	6556.0
M12560	10	6557.0
M10545	10	6557.0
M12715	10	6557.0
P2374	10	6558.0
M12707	10	6558.0
F10459	9	6559.0
F11539	10	6559.0
F10437	9	6559.0
M10550	10	6559.0
F9373	9	6560.0
F9063	9	6560.0
M11243	10	6560.0
M12860	9	6561.0
F8027	8	6562.0
M13382	9	6562.0
M10207	10	6563.0
M6206	6	6563.0
M13180	10	6563.0
M10906	10	6563.0
F9182	9	6564.0
M8152	8	6565.0
M11335	10	6565.0
M10283	10	6565.0
F10148	10	6565.0
P2897	7	6566.0
M7376	7	6567.0
M9662	9	6568.0
M10812	10	6569.0
F9152	9	6569.0
M11501	10	6570.0
F11726	9	6572.0
M10737	10	6572.0
M12682	10	6572.0
M11740	10	6573.0
P1486	9	6573.0
F10074	10	6574.0
F10864	9	6574.0
M11092	10	6575.0
M9546	9	6576.0
M12675	10	6576.0
M11451	10	6576.0
M10240	10	6576.0
M10120	10	6577.0
F10058	10	6577.0
M4877	4	6577.0
M10740	10	6577.0
M9551	9	6578.0
F10491	9	6578.0
M9539	9	6579.0
P1154	9	6579.0
M9776	9	6579.0
M10672	10	6579.0
F9065	9	6580.0
M3446	10	6580.0
M12672	10	6580.0
M9547	9	6580.0
F9296	9	6580.0
M9433	9	6580.0
M4904	10	6581.0
F9393	9	6581.0
M9613	9	6582.0
M10615	10	6582.0
M9831	9	6582.0
M11351	8	6582.0
M11637	10	6583.0
F8248	7	6583.0
M11892	9	6583.0
M7035	7	6583.0
M4597	4	6584.0
M11140	10	6584.0
M4903	10	6584.0
M12301	9	6585.0
M7264	7	6585.0
M8786	8	6585.0
M12594	10	6585.0
M4900	10	6585.0
F5055	5	6585.0
M11373	10	6586.0
M9408	9	6586.0
M11118	10	6586.0
F12470	10	6587.0
F11715	8	6587.0
M12262	10	6588.0
M10865	10	6588.0
M12218	10	6588.0
M12361	10	6589.0
P2915	7	6589.0
M9814	8	6590.0
F11170	10	6590.0
M12759	10	6590.0
F11009	10	6590.0
M9811	8	6591.0
M10721	10	6591.0
F11497	10	6592.0
M12147	10	6592.0
F9121	9	6592.0
F11489	10	6593.0
M11265	10	6593.0
M10968	6	6593.0
P2841	9	6593.0
M9061	9	6594.0
V30112	5	6594.0
M6484	6	6594.0
M12087	6	6595.0
M12480	9	6595.0
M3489	3	6595.0
M6505	5	6597.0
M11078	10	6597.0
P2127	9	6597.0
M12387	10	6598.0
M7258	7	6598.0
M11077	10	6598.0
P1438	3	6599.0
M10636	10	6599.0
F11351	9	6600.0
F11458	9	6601.0
F11562	8	6601.0
P1309	10	6601.0
F11733	10	6601.0
F10874	10	6601.0
M10330	10	6602.0
F10258	9	6603.0
F12406	7	6604.0
M12292	9	6604.0
M13048	9	6604.0
F11231	9	6605.0
F11222	9	6605.0
P2267	10	6605.0
F10961	9	6606.0
M12050	6	6606.0
M9791	9	6607.0
M10416	9	6607.0
M9792	9	6608.0
F11157	9	6609.0
P2155	10	6609.0
M10281	10	6610.0
M12349	9	6610.0
M6556	6	6611.0
M10773	9	6612.0
M9122	9	6612.0
M10487	10	6612.0
F11652	9	6613.0
P1415	10	6614.0
P2171	5	6615.0
M11871	8	6615.0
M9921	9	6615.0
F11133	10	6615.0
M11189	10	6616.0
M3687	3	6616.0
M9142	9	6617.0
P2011	9	6617.0
M13207	10	6618.0
F10890	10	6619.0
M5117	5	6619.0
M10412	5	6619.0
M10079	10	6619.0
F10512	10	6619.0
M11327	10	6620.0
M10855	10	6620.0
M11722	10	6621.0
M9875	9	6621.0
M11873	10	6621.0
M12268	10	6621.0
M6616	6	6622.0
M11582	10	6622.0
F11004	8	6622.0
M9726	9	6623.0
M11626	10	6624.0
M12367	7	6625.0
M10317	10	6625.0
F9295	9	6626.0
P2269	9	6626.0
M9393	9	6627.0
F9253	9	6627.0
F9249	9	6628.0
M10793	10	6628.0
F10993	9	6628.0
M12213	10	6629.0
M6285	6	6629.0
F11558	10	6629.0
M9196	9	6630.0
M11880	10	6630.0
M13338	10	6630.0
F11162	9	6631.0
F9186	9	6631.0
F9185	9	6631.0
F11020	9	6631.0
F11660	10	6632.0
F10524	10	6632.0
F10666	10	6632.0
M11426	10	6633.0
F10523	10	6633.0
P2555	10	6634.0
M12743	10	6634.0
F10591	10	6634.0
M11353	10	6634.0
P2801	10	6635.0
M11250	10	6635.0
M4909	10	6635.0
P2059	9	6635.0
M11423	10	6635.0
M13347	10	6635.0
M11760	10	6636.0
M6651	6	6636.0
M12214	10	6637.0
M11347	10	6637.0
M13133	10	6637.0
P1927	7	6639.0
F10704	10	6640.0
M7200	7	6640.0
M11494	10	6640.0
M10926	10	6640.0
F9236	9	6640.0
M12209	10	6641.0
P1195	10	6641.0
M9565	9	6642.0
M8128	8	6642.0
M8014	8	6643.0
M7028	7	6643.0
M7228	7	6643.0
M11011	10	6644.0
F10280	10	6644.0
F9221	9	6644.0
M7227	7	6644.0
F10534	10	6644.0
M10923	10	6645.0
P1752	9	6646.0
M10333	10	6646.0
M11009	10	6646.0
M9704	9	6646.0
M12879	8	6647.0
F11693	9	6647.0
F8202	8	6648.0
M12767	6	6648.0
F11530	9	6648.0
P1603	10	6649.0
M13147	10	6649.0
F11007	8	6649.0
M10687	10	6650.0
M12768	5	6650.0
M6423	6	6650.0
F8166	8	6650.0
M7127	7	6651.0
F8207	8	6651.0
M5635	5	6652.0
M11190	10	6652.0
P2152	10	6652.0
F10268	10	6652.0
F10923	9	6652.0
M9666	9	6653.0
P2811	9	6653.0
M11525	9	6653.0
F11632	9	6653.0
M10850	10	6654.0
M11847	10	6655.0
F10697	9	6655.0
M9804	9	6655.0
F11379	9	6655.0
M13004	9	6656.0
F10708	10	6656.0
M9754	9	6656.0
M10980	10	6657.0
M9516	9	6657.0
F11247	10	6657.0
M11879	10	6658.0
M6558	6	6658.0
F9306	9	6658.0
P2487	7	6658.0
M8634	8	6659.0
P2473	9	6659.0
F12450	10	6660.0
M11768	10	6661.0
F6075	10	6661.0
F11700	9	6661.0
M9684	9	6662.0
F12412	10	6662.0
M10505	10	6663.0
M10958	10	6663.0
M10504	10	6663.0
F10876	9	6663.0
M8065	8	6664.0
F10155	10	6664.0
M12661	10	6665.0
F11028	10	6665.0
M6588	6	6665.0
F11313	10	6666.0
M10388	10	6666.0
F9049	9	6666.0
F11705	8	6666.0
M9211	9	6667.0
F11714	8	6667.0
M7229	7	6668.0
F11704	8	6668.0
F10763	10	6668.0
P1939	8	6669.0
M12251	10	6669.0
M12627	8	6669.0
M10763	10	6669.0
P1760	10	6670.0
M10115	10	6670.0
P1117	6	6671.0
F11455	10	6671.0
F11030	10	6671.0
M8718	8	6672.0
M9336	9	6672.0
M12055	10	6672.0
F11703	9	6673.0
M6643	6	6673.0
M12690	10	6674.0
F10793	9	6674.0
M9682	9	6674.0
M11765	10	6675.0
M11318	10	6675.0
M11114	10	6676.0
P3021	10	6676.0
M9691	9	6677.0
M11766	10	6677.0
M9692	9	6678.0
M11581	10	6678.0
M7758	7	6679.0
M9693	9	6679.0
M9233	9	6679.0
M10753	10	6680.0
M10713	10	6680.0
M5614	5	6680.0
M13277	9	6680.0
F7075	4	6681.0
F10989	9	6682.0
M4111	3	6682.0
M11268	8	6683.0
M12593	10	6683.0
P2346	5	6684.0
P1020	5	6684.0
M12453	9	6684.0
M12862	5	6684.0
M3947	3	6685.0
F10979	9	6686.0
M5999	5	6686.0
F10469	10	6686.0
M11656	9	6686.0
M10299	10	6687.0
M10761	10	6687.0
V1017	5	6687.0
M9294	9	6687.0
P2383	10	6687.0
M10779	10	6688.0
M8302	8	6689.0
F11692	9	6689.0
F10015	10	6689.0
F10044	10	6689.0
M10791	10	6689.0
M10682	10	6690.0
P1070	10	6690.0
M10230	10	6690.0
M6689	6	6691.0
F11059	9	6692.0
M9481	9	6692.0
M10920	6	6693.0
P2654	10	6693.0
F10051	10	6693.0
M9299	9	6694.0
M12389	10	6695.0
F10056	10	6695.0
M12099	7	6696.0
M11960	10	6698.0
M9086	8	6698.0
M11053	10	6698.0
F11421	9	6699.0
M8769	8	6699.0
P2960	9	6700.0
M10294	10	6700.0
M11942	10	6702.0
M11953	10	6703.0
F9080	9	6703.0
F11344	10	6704.0
M5347	5	6704.0
F11516	10	6704.0
P2422	10	6705.0
M7354	7	6705.0
M9283	9	6705.0
M12123	8	6705.0
M10304	10	6705.0
M12625	9	6707.0
M10012	10	6707.0
F10289	8	6707.0
M11921	10	6708.0
M10395	10	6709.0
P2154	10	6710.0
M13357	10	6710.0
M11442	10	6712.0
F8012	8	6712.0
P2030	9	6713.0
M10198	9	6713.0
M11988	10	6714.0
M11864	9	6714.0
M11865	9	6714.0
M11167	10	6715.0
M12744	10	6715.0
F9078	9	6715.0
P2138	10	6716.0
F11573	10	6718.0
M10367	10	6718.0
F10553	10	6718.0
M10748	10	6719.0
F10686	9	6719.0
F10506	10	6720.0
M5615	5	6720.0
M10921	10	6720.0
M10467	10	6721.0
M7715	7	6722.0
M4499	4	6722.0
M7716	7	6723.0
M4528	10	6723.0
F10535	10	6724.0
M12762	10	6724.0
P1972	10	6724.0
M11414	10	6724.0
P1089	10	6725.0
P1928	10	6725.0
P1735	10	6726.0
F10581	10	6726.0
M13028	10	6727.0
M11503	10	6728.0
M8659	8	6728.0
M11029	9	6730.0
F10655	9	6730.0
M4861	10	6730.0
M10432	4	6731.0
M10621	10	6732.0
M10269	10	6732.0
F10084	10	6733.0
M10731	10	6733.0
M4906	10	6734.0
M4869	10	6734.0
M6649	6	6734.0
F9035	9	6734.0
M4502	4	6735.0
M13279	8	6735.0
M4863	10	6736.0
F10131	10	6737.0
M10116	10	6737.0
M9975	9	6737.0
M7269	7	6737.0
M4895	4	6738.0
M10222	10	6738.0
M6653	6	6739.0
M11978	10	6739.0
F11188	9	6740.0
M12457	10	6741.0
F12451	10	6741.0
M9109	9	6743.0
M10831	3	6743.0
M11517	10	6744.0
M12246	10	6745.0
F9007	9	6746.0
F10186	10	6746.0
M9876	9	6746.0
M10424	9	6747.0
M11981	10	6747.0
M7223	6	6748.0
F9396	9	6748.0
P2838	10	6748.0
F11513	10	6749.0
M12674	10	6751.0
M11797	10	6751.0
M10488	10	6751.0
P1391	2	6751.0
M12673	10	6751.0
F10031	10	6751.0
M7996	7	6752.0
F10174	8	6753.0
P2056	9	6753.0
P2884	10	6753.0
F10513	10	6754.0
M7997	6	6755.0
M11759	10	6755.0
M10785	10	6756.0
M12809	10	6756.0
F10765	10	6756.0
F10895	10	6757.0
M6678	6	6757.0
M12656	10	6758.0
F7098	7	6759.0
M11600	10	6760.0
M13033	9	6760.0
P1836	10	6761.0
M9909	9	6761.0
F11388	10	6762.0
P1470	9	6762.0
M9979	9	6763.0
M13269	10	6763.0
F9268	9	6763.0
F9303	9	6764.0
M12737	10	6765.0
F10035	10	6765.0
M10932	10	6765.0
M10683	9	6765.0
M8127	8	6765.0
M12727	10	6766.0
P2363	10	6767.0
M10943	6	6767.0
M9289	9	6767.0
M7173	7	6767.0
M9711	9	6768.0
F8206	8	6769.0
F10684	10	6769.0
P1608	9	6770.0
F10624	10	6770.0
F10756	10	6771.0
M11669	10	6772.0
M9523	9	6773.0
M3407	9	6774.0
M11709	10	6774.0
M12250	10	6775.0
M10894	7	6775.0
M10051	10	6775.0
M12803	10	6776.0
F10037	10	6776.0
F10446	9	6777.0
M9322	9	6777.0
M5116	5	6778.0
M10297	10	6778.0
F8205	8	6779.0
M9236	9	6780.0
M9052	7	6780.0
P1126	3	6781.0
M12005	10	6781.0
M9179	9	6781.0
M12839	10	6781.0
F9250	9	6782.0
M11155	10	6782.0
M11735	10	6783.0
P1441	10	6783.0
M13020	10	6784.0
M13023	10	6785.0
M11922	10	6785.0
P1093	9	6785.0
F11476	8	6785.0
F10589	10	6786.0
M10531	10	6786.0
M11145	10	6786.0
M10848	10	6787.0
M11635	10	6787.0
M9286	9	6787.0
M13002	10	6789.0
M10986	10	6789.0
F10501	10	6789.0
M13203	6	6789.0
M8682	6	6790.0
F11319	10	6791.0
M10215	10	6792.0
F11372	9	6793.0
M10470	10	6793.0
P2440	9	6793.0
M11733	10	6794.0
M11076	10	6794.0
F10184	10	6794.0
M11062	10	6795.0
M9922	9	6795.0
M11110	10	6796.0
M11620	10	6796.0
P2175	8	6797.0
M10760	10	6797.0
M6519	6	6798.0
F6105	6	6798.0
M12257	10	6798.0
M11443	10	6798.0
F7043	7	6800.0
P1690	8	6800.0
M12243	10	6801.0
P2107	9	6801.0
M12684	10	6801.0
M9195	9	6802.0
F11075	10	6804.0
M2199	2	6804.0
F10787	10	6804.0
F11076	10	6804.0
P1868	7	6805.0
M8056	8	6805.0
F4077	4	6805.0
M8365	8	6806.0
F11545	8	6807.0
M10864	8	6807.0
M10234	10	6808.0
P1410	10	6809.0
M12733	10	6810.0
M10421	3	6810.0
M11097	10	6812.0
M11963	10	6812.0
M8674	8	6812.0
M10694	10	6813.0
M6620	6	6814.0
P1306	8	6814.0
F9022	9	6814.0
M11755	10	6815.0
F11608	9	6815.0
M11082	10	6815.0
M9411	9	6816.0
M11717	10	6816.0
